order_id,user_id,restaurant_id,order_date,order_amount,name,city,membership,restaurant_name,cuisine,rating,order_month,order_year,order_day,order_value_band,user_order_count,loyalty_group
194,914,183,2023-07-17,401.42,User_914,Bangalore,Regular,Restaurant_183,Chinese,3.7,7,2023,Monday,Mid Spend,2,New User
195,1258,58,2023-02-12,1179.75,User_1258,Pune,Regular,Restaurant_58,Indian,4.4,2,2023,Sunday,Premium Spend,3,Returning User
196,789,254,2023-07-25,967.6,User_789,Pune,Regular,Restaurant_254,Indian,4.7,7,2023,Tuesday,High Spend,10,Loyal User
197,996,58,2023-03-03,619.68,User_996,Chennai,Gold,Restaurant_58,Indian,4.4,3,2023,Friday,High Spend,4,Returning User
198,767,243,2023-04-05,1389.57,User_767,Hyderabad,Gold,Restaurant_243,Chinese,4.8,4,2023,Wednesday,Premium Spend,4,Returning User
199,2543,94,2023-10-06,844.75,User_2543,Pune,Regular,Restaurant_94,Chinese,4.5,10,2023,Friday,High Spend,3,Returning User
200,2619,263,2023-02-08,258.38,User_2619,Bangalore,Regular,Restaurant_263,Indian,4.4,2,2023,Wednesday,Mid Spend,6,Loyal User
201,1782,49,2023-05-20,375.74,User_1782,Hyderabad,Gold,Restaurant_49,Italian,4.0,5,2023,Saturday,Mid Spend,1,New User
202,1347,43,2023-02-25,1169.6,User_1347,Chennai,Gold,Restaurant_43,Chinese,4.9,2,2023,Saturday,Premium Spend,7,Loyal User
203,482,376,2023-01-30,986.26,User_482,Hyderabad,Regular,Restaurant_376,Indian,3.4,1,2023,Monday,High Spend,5,Returning User
204,2094,364,2023-10-23,1164.27,User_2094,Hyderabad,Gold,Restaurant_364,Mexican,3.4,10,2023,Monday,Premium Spend,5,Returning User
205,1380,54,2023-12-25,121.12,User_1380,Hyderabad,Regular,Restaurant_54,Italian,4.9,12,2023,Monday,Low Spend,3,Returning User
206,253,308,2023-12-17,200.98,User_253,Chennai,Regular,Restaurant_308,Italian,4.3,12,2023,Sunday,Mid Spend,4,Returning User
207,2453,218,2023-02-23,1441.98,User_2453,Pune,Regular,Restaurant_218,Indian,4.1,2,2023,Thursday,Premium Spend,3,Returning User
208,1642,352,2023-03-02,1250.84,User_1642,Bangalore,Gold,Restaurant_352,Italian,4.7,3,2023,Thursday,Premium Spend,5,Returning User
209,761,232,2023-02-01,353.88,User_761,Pune,Regular,Restaurant_232,Mexican,4.0,2,2023,Wednesday,Mid Spend,5,Returning User
210,1816,458,2023-05-02,169.2,User_1816,Pune,Regular,Restaurant_458,Italian,4.8,5,2023,Tuesday,Low Spend,2,New User
211,1209,437,2023-12-26,484.58,User_1209,Bangalore,Gold,Restaurant_437,Indian,3.3,12,2023,Tuesday,Mid Spend,5,Returning User
212,2339,20,2023-11-10,390.16,User_2339,Pune,Regular,Restaurant_20,Indian,3.7,11,2023,Friday,Mid Spend,5,Returning User
213,2626,374,2023-05-24,701.52,User_2626,Bangalore,Gold,Restaurant_374,Mexican,3.6,5,2023,Wednesday,High Spend,4,Returning User
214,66,365,2023-12-29,1229.36,User_66,Chennai,Gold,Restaurant_365,Italian,3.6,12,2023,Friday,Premium Spend,3,Returning User
215,1087,446,2023-07-24,334.56,User_1087,Pune,Regular,Restaurant_446,Indian,4.9,7,2023,Monday,Mid Spend,5,Returning User
216,105,106,2023-04-08,455.32,User_105,Hyderabad,Gold,Restaurant_106,Indian,4.8,4,2023,Saturday,Mid Spend,7,Loyal User
217,1846,376,2023-02-20,538.3,User_1846,Chennai,Regular,Restaurant_376,Indian,3.4,2,2023,Monday,High Spend,6,Loyal User
218,327,138,2023-03-14,825.18,User_327,Hyderabad,Regular,Restaurant_138,Indian,4.8,3,2023,Tuesday,High Spend,4,Returning User
219,430,125,2023-02-03,883.67,User_430,Hyderabad,Gold,Restaurant_125,Chinese,4.3,2,2023,Friday,High Spend,2,New User
220,1154,132,2023-12-17,394.85,User_1154,Bangalore,Regular,Restaurant_132,Indian,3.7,12,2023,Sunday,Mid Spend,4,Returning User
221,2922,338,2023-04-17,616.19,User_2922,Chennai,Gold,Restaurant_338,Mexican,4.5,4,2023,Monday,High Spend,9,Loyal User
222,1884,459,2023-05-18,572.97,User_1884,Chennai,Regular,Restaurant_459,Italian,4.6,5,2023,Thursday,High Spend,3,Returning User
223,1118,407,2023-04-10,1477.26,User_1118,Pune,Gold,Restaurant_407,Mexican,4.6,4,2023,Monday,Premium Spend,4,Returning User
224,370,277,2023-04-14,1130.13,User_370,Bangalore,Gold,Restaurant_277,Mexican,3.3,4,2023,Friday,Premium Spend,2,New User
225,2992,47,2023-07-28,491.77,User_2992,Bangalore,Regular,Restaurant_47,Indian,3.4,7,2023,Friday,Mid Spend,5,Returning User
226,2341,100,2023-03-25,307.03,User_2341,Bangalore,Regular,Restaurant_100,Indian,3.3,3,2023,Saturday,Mid Spend,3,Returning User
227,77,466,2023-03-01,361.97,User_77,Pune,Regular,Restaurant_466,Italian,4.9,3,2023,Wednesday,Mid Spend,5,Returning User
228,2302,196,2023-02-06,618.25,User_2302,Chennai,Regular,Restaurant_196,Italian,5.0,2,2023,Monday,High Spend,4,Returning User
229,760,351,2023-12-13,672.94,User_760,Chennai,Regular,Restaurant_351,Mexican,4.2,12,2023,Wednesday,High Spend,1,New User
230,2064,186,2023-01-24,1406.25,User_2064,Hyderabad,Regular,Restaurant_186,Indian,4.3,1,2023,Tuesday,Premium Spend,5,Returning User
231,399,280,2023-01-09,272.23,User_399,Bangalore,Regular,Restaurant_280,Chinese,3.7,1,2023,Monday,Mid Spend,6,Loyal User
232,196,419,2023-03-11,744.13,User_196,Hyderabad,Gold,Restaurant_419,Chinese,3.6,3,2023,Saturday,High Spend,4,Returning User
233,2278,492,2023-08-23,661.75,User_2278,Bangalore,Gold,Restaurant_492,Italian,4.0,8,2023,Wednesday,High Spend,4,Returning User
234,2342,62,2023-02-08,724.11,User_2342,Pune,Regular,Restaurant_62,Indian,3.1,2,2023,Wednesday,High Spend,1,New User
235,629,2,2023-06-23,144.79,User_629,Bangalore,Gold,Restaurant_2,Indian,4.1,6,2023,Friday,Low Spend,1,New User
236,1298,349,2023-05-15,735.33,User_1298,Chennai,Gold,Restaurant_349,Indian,4.5,5,2023,Monday,High Spend,5,Returning User
237,991,329,2023-09-02,379.94,User_991,Pune,Regular,Restaurant_329,Chinese,3.3,9,2023,Saturday,Mid Spend,3,Returning User
238,1695,140,2023-09-30,745.99,User_1695,Bangalore,Gold,Restaurant_140,Italian,3.3,9,2023,Saturday,High Spend,2,New User
239,2165,272,2023-12-28,572.94,User_2165,Chennai,Gold,Restaurant_272,Indian,4.8,12,2023,Thursday,High Spend,6,Loyal User
240,1879,97,2023-12-20,1296.96,User_1879,Hyderabad,Gold,Restaurant_97,Mexican,3.7,12,2023,Wednesday,Premium Spend,2,New User
241,2067,438,2023-09-19,1339.09,User_2067,Chennai,Gold,Restaurant_438,Italian,3.2,9,2023,Tuesday,Premium Spend,1,New User
242,2160,198,2023-03-16,809.35,User_2160,Chennai,Regular,Restaurant_198,Mexican,4.1,3,2023,Thursday,High Spend,5,Returning User
243,690,17,2023-09-19,1139.5,User_690,Hyderabad,Gold,Restaurant_17,Indian,4.6,9,2023,Tuesday,Premium Spend,4,Returning User
244,323,55,2023-07-10,506.36,User_323,Bangalore,Regular,Restaurant_55,Indian,3.5,7,2023,Monday,High Spend,2,New User
245,1067,470,2023-04-07,793.48,User_1067,Bangalore,Regular,Restaurant_470,Italian,3.6,4,2023,Friday,High Spend,3,Returning User
246,2438,339,2023-08-09,212.5,User_2438,Pune,Gold,Restaurant_339,Indian,3.1,8,2023,Wednesday,Mid Spend,5,Returning User
247,170,315,2023-06-25,662.32,User_170,Hyderabad,Gold,Restaurant_315,Mexican,4.7,6,2023,Sunday,High Spend,4,Returning User
248,958,6,2023-10-02,931.29,User_958,Chennai,Gold,Restaurant_6,Chinese,4.8,10,2023,Monday,High Spend,3,Returning User
249,478,438,2023-09-30,238.03,User_478,Pune,Regular,Restaurant_438,Italian,3.2,9,2023,Saturday,Mid Spend,4,Returning User
250,2143,406,2023-06-05,1067.0,User_2143,Hyderabad,Regular,Restaurant_406,Chinese,4.5,6,2023,Monday,Premium Spend,3,Returning User
251,2575,250,2023-02-10,248.07,User_2575,Hyderabad,Regular,Restaurant_250,Mexican,3.4,2,2023,Friday,Mid Spend,3,Returning User
252,677,396,2023-03-25,1032.04,User_677,Chennai,Gold,Restaurant_396,Mexican,4.8,3,2023,Saturday,Premium Spend,2,New User
253,344,316,2023-10-15,1117.08,User_344,Chennai,Gold,Restaurant_316,Chinese,4.8,10,2023,Sunday,Premium Spend,3,Returning User
254,2588,270,2023-04-15,793.84,User_2588,Hyderabad,Regular,Restaurant_270,Mexican,3.8,4,2023,Saturday,High Spend,3,Returning User
255,2125,279,2023-12-10,655.05,User_2125,Pune,Gold,Restaurant_279,Italian,4.9,12,2023,Sunday,High Spend,4,Returning User
256,1220,205,2023-05-14,212.44,User_1220,Hyderabad,Regular,Restaurant_205,Italian,4.2,5,2023,Sunday,Mid Spend,5,Returning User
257,943,396,2023-06-17,965.63,User_943,Chennai,Regular,Restaurant_396,Mexican,4.8,6,2023,Saturday,High Spend,6,Loyal User
258,968,481,2023-06-27,1159.83,User_968,Bangalore,Regular,Restaurant_481,Indian,4.2,6,2023,Tuesday,Premium Spend,4,Returning User
259,775,315,2023-12-06,1152.68,User_775,Chennai,Regular,Restaurant_315,Mexican,4.7,12,2023,Wednesday,Premium Spend,3,Returning User
260,2482,70,2023-08-10,314.23,User_2482,Chennai,Regular,Restaurant_70,Chinese,4.7,8,2023,Thursday,Mid Spend,5,Returning User
261,1680,187,2023-02-25,369.43,User_1680,Pune,Regular,Restaurant_187,Chinese,3.8,2,2023,Saturday,Mid Spend,2,New User
262,1130,188,2023-04-17,256.62,User_1130,Chennai,Gold,Restaurant_188,Chinese,4.6,4,2023,Monday,Mid Spend,7,Loyal User
263,1026,247,2023-06-15,335.79,User_1026,Chennai,Gold,Restaurant_247,Mexican,3.2,6,2023,Thursday,Mid Spend,3,Returning User
264,597,106,2023-07-28,141.92,User_597,Hyderabad,Regular,Restaurant_106,Indian,4.8,7,2023,Friday,Low Spend,6,Loyal User
265,803,152,2023-08-28,1424.31,User_803,Hyderabad,Regular,Restaurant_152,Indian,4.8,8,2023,Monday,Premium Spend,3,Returning User
266,2519,60,2023-05-26,523.34,User_2519,Chennai,Gold,Restaurant_60,Mexican,3.6,5,2023,Friday,High Spend,8,Loyal User
267,956,357,2023-05-15,980.0,User_956,Chennai,Gold,Restaurant_357,Italian,3.8,5,2023,Monday,High Spend,7,Loyal User
268,1484,496,2023-01-28,403.36,User_1484,Chennai,Gold,Restaurant_496,Indian,3.1,1,2023,Saturday,Mid Spend,2,New User
269,1691,339,2023-07-20,1300.3,User_1691,Pune,Gold,Restaurant_339,Indian,3.1,7,2023,Thursday,Premium Spend,3,Returning User
270,427,332,2023-10-09,1198.77,User_427,Pune,Gold,Restaurant_332,Chinese,4.8,10,2023,Monday,Premium Spend,3,Returning User
271,565,284,2023-01-29,798.3,User_565,Bangalore,Regular,Restaurant_284,Indian,4.7,1,2023,Sunday,High Spend,4,Returning User
272,1489,331,2023-06-27,1120.81,User_1489,Bangalore,Regular,Restaurant_331,Mexican,3.4,6,2023,Tuesday,Premium Spend,5,Returning User
273,2316,135,2023-04-14,527.2,User_2316,Hyderabad,Regular,Restaurant_135,Indian,3.7,4,2023,Friday,High Spend,8,Loyal User
274,679,170,2023-06-11,803.59,User_679,Chennai,Regular,Restaurant_170,Mexican,4.4,6,2023,Sunday,High Spend,3,Returning User
275,1754,256,2023-03-18,301.25,User_1754,Chennai,Gold,Restaurant_256,Italian,3.1,3,2023,Saturday,Mid Spend,2,New User
276,2191,125,2023-11-28,269.2,User_2191,Pune,Gold,Restaurant_125,Chinese,4.3,11,2023,Tuesday,Mid Spend,4,Returning User
277,2403,282,2023-09-25,205.98,User_2403,Pune,Gold,Restaurant_282,Indian,4.4,9,2023,Monday,Mid Spend,5,Returning User
278,2124,343,2023-12-21,1388.57,User_2124,Hyderabad,Gold,Restaurant_343,Mexican,4.4,12,2023,Thursday,Premium Spend,3,Returning User
279,1505,493,2023-12-01,916.46,User_1505,Pune,Gold,Restaurant_493,Mexican,4.2,12,2023,Friday,High Spend,4,Returning User
280,443,263,2023-05-05,1032.33,User_443,Hyderabad,Regular,Restaurant_263,Indian,4.4,5,2023,Friday,Premium Spend,3,Returning User
281,349,271,2023-05-13,850.33,User_349,Bangalore,Regular,Restaurant_271,Chinese,3.8,5,2023,Saturday,High Spend,2,New User
282,2071,224,2023-12-05,742.69,User_2071,Hyderabad,Regular,Restaurant_224,Chinese,4.8,12,2023,Tuesday,High Spend,5,Returning User
283,55,175,2023-10-26,1434.2,User_55,Bangalore,Regular,Restaurant_175,Chinese,4.1,10,2023,Thursday,Premium Spend,5,Returning User
284,1174,366,2023-03-18,951.22,User_1174,Pune,Regular,Restaurant_366,Indian,4.5,3,2023,Saturday,High Spend,4,Returning User
285,764,365,2023-03-24,571.04,User_764,Hyderabad,Regular,Restaurant_365,Italian,3.6,3,2023,Friday,High Spend,2,New User
286,1446,81,2023-08-08,711.18,User_1446,Pune,Regular,Restaurant_81,Chinese,3.2,8,2023,Tuesday,High Spend,3,Returning User
287,4,449,2023-09-26,1010.1,User_4,Bangalore,Regular,Restaurant_449,Indian,4.5,9,2023,Tuesday,Premium Spend,4,Returning User
288,2098,442,2023-07-22,560.28,User_2098,Bangalore,Regular,Restaurant_442,Italian,3.7,7,2023,Saturday,High Spend,2,New User
289,186,163,2023-01-04,219.4,User_186,Chennai,Regular,Restaurant_163,Italian,4.2,1,2023,Wednesday,Mid Spend,4,Returning User
290,1213,163,2023-08-15,258.46,User_1213,Pune,Regular,Restaurant_163,Italian,4.2,8,2023,Tuesday,Mid Spend,8,Loyal User
291,936,147,2023-01-10,534.05,User_936,Pune,Gold,Restaurant_147,Italian,3.2,1,2023,Tuesday,High Spend,5,Returning User
292,2160,200,2023-08-08,248.1,User_2160,Chennai,Regular,Restaurant_200,Chinese,3.9,8,2023,Tuesday,Mid Spend,5,Returning User
293,1646,119,2023-10-02,1190.26,User_1646,Bangalore,Gold,Restaurant_119,Chinese,3.7,10,2023,Monday,Premium Spend,2,New User
294,537,483,2023-07-23,549.97,User_537,Bangalore,Regular,Restaurant_483,Chinese,4.5,7,2023,Sunday,High Spend,3,Returning User
295,595,206,2023-03-09,391.4,User_595,Chennai,Regular,Restaurant_206,Mexican,3.2,3,2023,Thursday,Mid Spend,2,New User
296,2928,147,2023-01-15,1035.36,User_2928,Pune,Gold,Restaurant_147,Italian,3.2,1,2023,Sunday,Premium Spend,5,Returning User
297,2594,301,2023-11-11,300.6,User_2594,Pune,Regular,Restaurant_301,Italian,4.8,11,2023,Saturday,Mid Spend,5,Returning User
298,1305,85,2023-05-31,824.92,User_1305,Chennai,Regular,Restaurant_85,Mexican,4.4,5,2023,Wednesday,High Spend,3,Returning User
299,1628,197,2023-03-06,504.65,User_1628,Hyderabad,Gold,Restaurant_197,Mexican,4.7,3,2023,Monday,High Spend,6,Loyal User
300,2694,204,2023-02-25,1307.89,User_2694,Bangalore,Regular,Restaurant_204,Mexican,4.7,2,2023,Saturday,Premium Spend,8,Loyal User
301,1164,202,2023-05-01,1020.89,User_1164,Bangalore,Regular,Restaurant_202,Indian,4.7,5,2023,Monday,Premium Spend,5,Returning User
302,2118,234,2023-02-21,690.95,User_2118,Chennai,Regular,Restaurant_234,Chinese,3.7,2,2023,Tuesday,High Spend,3,Returning User
303,1395,111,2023-03-16,121.39,User_1395,Hyderabad,Gold,Restaurant_111,Mexican,4.2,3,2023,Thursday,Low Spend,2,New User
304,2401,432,2023-02-05,993.25,User_2401,Bangalore,Gold,Restaurant_432,Mexican,5.0,2,2023,Sunday,High Spend,5,Returning User
305,1262,329,2023-09-12,1462.67,User_1262,Pune,Gold,Restaurant_329,Chinese,3.3,9,2023,Tuesday,Premium Spend,7,Loyal User
306,2233,18,2023-08-28,772.47,User_2233,Hyderabad,Regular,Restaurant_18,Italian,4.5,8,2023,Monday,High Spend,6,Loyal User
307,1150,497,2023-10-18,345.66,User_1150,Bangalore,Gold,Restaurant_497,Mexican,4.4,10,2023,Wednesday,Mid Spend,1,New User
308,757,438,2023-05-22,1204.97,User_757,Pune,Gold,Restaurant_438,Italian,3.2,5,2023,Monday,Premium Spend,5,Returning User
309,1344,76,2023-10-30,1494.0,User_1344,Hyderabad,Gold,Restaurant_76,Italian,4.7,10,2023,Monday,Premium Spend,4,Returning User
310,1402,113,2023-11-22,365.5,User_1402,Pune,Regular,Restaurant_113,Chinese,5.0,11,2023,Wednesday,Mid Spend,4,Returning User
311,832,103,2023-01-13,919.29,User_832,Chennai,Regular,Restaurant_103,Mexican,4.9,1,2023,Friday,High Spend,4,Returning User
312,1921,242,2023-11-08,1026.01,User_1921,Pune,Gold,Restaurant_242,Mexican,4.0,11,2023,Wednesday,Premium Spend,2,New User
313,2183,333,2023-02-04,348.63,User_2183,Hyderabad,Gold,Restaurant_333,Chinese,3.1,2,2023,Saturday,Mid Spend,2,New User
314,2177,410,2023-07-25,865.98,User_2177,Hyderabad,Regular,Restaurant_410,Italian,3.6,7,2023,Tuesday,High Spend,3,Returning User
315,2474,32,2023-02-28,245.73,User_2474,Chennai,Gold,Restaurant_32,Italian,3.2,2,2023,Tuesday,Mid Spend,7,Loyal User
316,2280,251,2023-07-25,319.08,User_2280,Bangalore,Regular,Restaurant_251,Chinese,3.9,7,2023,Tuesday,Mid Spend,6,Loyal User
317,322,143,2023-10-31,262.36,User_322,Pune,Regular,Restaurant_143,Chinese,4.0,10,2023,Tuesday,Mid Spend,4,Returning User
318,1739,303,2023-10-04,1443.73,User_1739,Pune,Regular,Restaurant_303,Mexican,3.2,10,2023,Wednesday,Premium Spend,6,Loyal User
319,694,83,2023-12-12,420.56,User_694,Bangalore,Gold,Restaurant_83,Chinese,3.5,12,2023,Tuesday,Mid Spend,2,New User
320,2555,262,2023-05-02,1431.39,User_2555,Bangalore,Regular,Restaurant_262,Chinese,4.9,5,2023,Tuesday,Premium Spend,4,Returning User
321,2023,134,2023-12-11,1239.1,User_2023,Bangalore,Regular,Restaurant_134,Mexican,4.3,12,2023,Monday,Premium Spend,3,Returning User
322,1690,208,2023-04-04,765.9,User_1690,Hyderabad,Gold,Restaurant_208,Mexican,4.7,4,2023,Tuesday,High Spend,5,Returning User
323,2084,168,2023-10-04,548.43,User_2084,Chennai,Gold,Restaurant_168,Indian,3.7,10,2023,Wednesday,High Spend,3,Returning User
324,2742,163,2023-03-07,968.8,User_2742,Hyderabad,Gold,Restaurant_163,Italian,4.2,3,2023,Tuesday,High Spend,6,Loyal User
325,223,39,2023-03-28,817.89,User_223,Chennai,Gold,Restaurant_39,Indian,4.8,3,2023,Tuesday,High Spend,2,New User
326,48,279,2023-10-09,1039.9,User_48,Chennai,Gold,Restaurant_279,Italian,4.9,10,2023,Monday,Premium Spend,8,Loyal User
327,413,171,2023-09-20,396.63,User_413,Pune,Gold,Restaurant_171,Mexican,3.6,9,2023,Wednesday,Mid Spend,5,Returning User
328,1019,254,2023-12-30,1425.43,User_1019,Hyderabad,Gold,Restaurant_254,Indian,4.7,12,2023,Saturday,Premium Spend,4,Returning User
329,1573,17,2023-03-15,654.51,User_1573,Chennai,Gold,Restaurant_17,Indian,4.6,3,2023,Wednesday,High Spend,7,Loyal User
330,1588,194,2023-07-30,1415.25,User_1588,Hyderabad,Gold,Restaurant_194,Chinese,3.8,7,2023,Sunday,Premium Spend,4,Returning User
331,1679,6,2023-11-08,1058.26,User_1679,Pune,Gold,Restaurant_6,Chinese,4.8,11,2023,Wednesday,Premium Spend,4,Returning User
332,870,320,2023-12-16,816.47,User_870,Bangalore,Gold,Restaurant_320,Italian,4.1,12,2023,Saturday,High Spend,3,Returning User
333,2271,208,2023-05-29,1063.14,User_2271,Pune,Gold,Restaurant_208,Mexican,4.7,5,2023,Monday,Premium Spend,3,Returning User
334,1496,33,2024-01-01,419.28,User_1496,Chennai,Regular,Restaurant_33,Italian,4.2,1,2024,Monday,Mid Spend,7,Loyal User
335,1134,46,2023-08-10,561.81,User_1134,Bangalore,Gold,Restaurant_46,Chinese,3.6,8,2023,Thursday,High Spend,4,Returning User
336,2122,356,2023-12-14,1422.53,User_2122,Pune,Regular,Restaurant_356,Indian,4.2,12,2023,Thursday,Premium Spend,6,Loyal User
337,1155,397,2023-12-10,979.78,User_1155,Hyderabad,Gold,Restaurant_397,Indian,4.8,12,2023,Sunday,High Spend,3,Returning User
338,2534,38,2023-06-21,837.74,User_2534,Bangalore,Regular,Restaurant_38,Italian,5.0,6,2023,Wednesday,High Spend,4,Returning User
339,1739,436,2023-12-21,1356.85,User_1739,Pune,Regular,Restaurant_436,Mexican,4.6,12,2023,Thursday,Premium Spend,6,Loyal User
340,1339,396,2023-08-27,793.05,User_1339,Chennai,Regular,Restaurant_396,Mexican,4.8,8,2023,Sunday,High Spend,3,Returning User
341,114,91,2023-03-25,1373.68,User_114,Bangalore,Gold,Restaurant_91,Italian,4.8,3,2023,Saturday,Premium Spend,4,Returning User
342,1526,464,2023-07-13,919.8,User_1526,Pune,Regular,Restaurant_464,Italian,3.3,7,2023,Thursday,High Spend,5,Returning User
343,1080,111,2023-07-31,960.54,User_1080,Chennai,Regular,Restaurant_111,Mexican,4.2,7,2023,Monday,High Spend,3,Returning User
344,321,315,2023-12-10,746.18,User_321,Chennai,Regular,Restaurant_315,Mexican,4.7,12,2023,Sunday,High Spend,4,Returning User
345,1474,277,2023-09-22,608.15,User_1474,Bangalore,Gold,Restaurant_277,Mexican,3.3,9,2023,Friday,High Spend,2,New User
346,2868,383,2023-04-29,938.52,User_2868,Hyderabad,Regular,Restaurant_383,Indian,3.1,4,2023,Saturday,High Spend,1,New User
347,1485,430,2023-08-28,999.35,User_1485,Pune,Regular,Restaurant_430,Mexican,4.1,8,2023,Monday,High Spend,4,Returning User
348,308,419,2023-09-10,549.31,User_308,Bangalore,Regular,Restaurant_419,Chinese,3.6,9,2023,Sunday,High Spend,6,Loyal User
349,1883,62,2023-02-16,514.27,User_1883,Chennai,Gold,Restaurant_62,Indian,3.1,2,2023,Thursday,High Spend,4,Returning User
350,1730,112,2023-02-03,840.19,User_1730,Bangalore,Regular,Restaurant_112,Chinese,3.2,2,2023,Friday,High Spend,4,Returning User
351,2755,218,2023-07-09,1387.05,User_2755,Pune,Regular,Restaurant_218,Indian,4.1,7,2023,Sunday,Premium Spend,4,Returning User
352,1897,96,2023-03-21,1043.46,User_1897,Chennai,Gold,Restaurant_96,Mexican,4.4,3,2023,Tuesday,Premium Spend,5,Returning User
353,1105,188,2023-10-31,1123.59,User_1105,Chennai,Gold,Restaurant_188,Chinese,4.6,10,2023,Tuesday,Premium Spend,3,Returning User
354,372,391,2023-01-15,642.58,User_372,Chennai,Regular,Restaurant_391,Indian,3.3,1,2023,Sunday,High Spend,4,Returning User
355,1226,333,2023-05-12,339.08,User_1226,Hyderabad,Gold,Restaurant_333,Chinese,3.1,5,2023,Friday,Mid Spend,2,New User
356,2465,67,2023-11-06,1234.61,User_2465,Hyderabad,Gold,Restaurant_67,Mexican,4.1,11,2023,Monday,Premium Spend,6,Loyal User
357,2184,270,2023-04-29,1103.89,User_2184,Hyderabad,Regular,Restaurant_270,Mexican,3.8,4,2023,Saturday,Premium Spend,6,Loyal User
358,312,169,2023-03-02,705.35,User_312,Hyderabad,Gold,Restaurant_169,Italian,4.2,3,2023,Thursday,High Spend,5,Returning User
359,2016,23,2023-01-19,260.34,User_2016,Pune,Regular,Restaurant_23,Chinese,3.8,1,2023,Thursday,Mid Spend,3,Returning User
360,98,242,2023-01-27,792.09,User_98,Pune,Regular,Restaurant_242,Mexican,4.0,1,2023,Friday,High Spend,5,Returning User
361,1424,403,2023-09-23,1174.93,User_1424,Pune,Gold,Restaurant_403,Indian,3.6,9,2023,Saturday,Premium Spend,4,Returning User
